cloud_cover,diffuse_radiation,direct_radiation,relative_humidity_2m,surface_pressure,temperature_2m,time,wind_direction_10m,wind_speed_10m
26,158.0,100.0,67,1017.4,11.1,1676214000000,32,8.9
15,101.0,84.0,70,1017.0,10.8,1676217600000,31,9.7
4,48.0,75.0,77,1016.9,9.1,1676221200000,33,9.9
1,10.0,8.0,86,1017.0,6.3,1676224800000,39,9.7
0,0.0,0.0,89,1017.5,5.2,1676228400000,39,9.2
0,0.0,0.0,93,1017.3,4.2,1676232000000,40,9.4
0,0.0,0.0,96,1017.2,3.2,1676235600000,39,9.2
0,0.0,0.0,97,1017.2,2.3,1676239200000,36,6.7
2,0.0,0.0,98,1017.5,1.7,1676242800000,21,6.2
100,0.0,0.0,100,1017.7,0.8,1676246400000,342,5.7
100,0.0,0.0,99,1017.7,1.4,1676250000000,356,5.4
100,0.0,0.0,100,1017.7,0.2,1676253600000,348,5.2
100,0.0,0.0,100,1017.9,0.5,1676257200000,360,3.6
100,0.0,0.0,100,1018.0,1.4,1676260800000,196,2.6
100,0.0,0.0,99,1018.4,0.3,1676264400000,197,3.8
100,0.0,0.0,99,1018.6,0.2,1676268000000,203,2.7
100,0.0,0.0,99,1018.8,0.2,1676271600000,169,1.8
100,1.0,0.0,96,1018.9,0.4,1676275200000,297,0.8
100,33.0,7.0,98,1019.2,0.9,1676278800000,189,2.2
100,81.0,31.0,98,1018.9,1.8,1676282400000,176,4.7
100,122.0,92.0,96,1019.1,3.2,1676286000000,165,4.1
22,166.0,154.0,85,1019.0,5.6,1676289600000,117,2.4
0,125.0,282.0,80,1018.7,7.2,1676293200000,135,3.6
3,84.0,335.0,80,1018.4,7.9,1676296800000,86,4.7
8,76.0,287.0,79,1018.1,8.2,1676300400000,81,4.4
8,64.0,196.0,78,1017.8,8.2,1676304000000,70,4.2
7,44.0,87.0,89,1017.3,6.6,1676307600000,60,5.0
6,10.0,10.0,92,1017.2,3.5,1676311200000,43,7.4
5,0.0,0.0,93,1017.5,2.7,1676314800000,31,6.3
3,0.0,0.0,96,1017.4,1.2,1676318400000,10,8.0
2,0.0,0.0,95,1017.4,1.8,1676322000000,352,5.4
100,0.0,0.0,95,1017.6,3.1,1676325600000,323,1.8
100,0.0,0.0,100,1017.5,1.4,1676329200000,218,4.1
100,0.0,0.0,100,1017.3,-1.6,1676332800000,188,7.6
100,0.0,0.0,100,1017.6,-0.6,1676336400000,194,5.9
100,0.0,0.0,100,1017.4,-0.8,1676340000000,177,6.8
100,0.0,0.0,100,1017.4,-0.9,1676343600000,192,8.5
100,0.0,0.0,99,1017.2,-0.7,1676347200000,195,8.2
100,0.0,0.0,99,1017.3,-0.9,1676350800000,202,3.9
100,0.0,0.0,97,1017.3,-0.9,1676354400000,288,1.1
100,0.0,0.0,98,1017.3,-1.5,1676358000000,346,1.5
100,2.0,0.0,100,1017.6,-1.6,1676361600000,252,1.1
100,39.0,9.0,99,1017.7,-1.5,1676365200000,189,2.2
100,101.0,34.0,98,1017.4,-0.8,1676368800000,159,3.1
99,138.0,137.0,93,1017.3,1.1,1676372400000,153,2.4
20,127.0,255.0,87,1017.2,3.5,1676376000000,108,1.1
28,103.0,342.0,85,1016.8,3.2,1676379600000,72,1.1
12,108.0,316.0,72,1015.9,5.1,1676383200000,61,4.5
15,74.0,307.0,68,1015.2,5.7,1676386800000,63,5.6
3,62.0,212.0,68,1014.9,5.5,1676390400000,51,5.1
3,44.0,97.0,88,1014.2,1.7,1676394000000,41,8.2
5,11.0,12.0,93,1013.8,-1.5,1676397600000,36,9.8
6,0.0,0.0,96,1014.1,-1.9,1676401200000,29,8.2
4,0.0,0.0,98,1013.7,-2.8,1676404800000,8,8.0
2,0.0,0.0,97,1013.4,-2.9,1676408400000,349,5.5
100,0.0,0.0,98,1013.2,-3.5,1676412000000,348,5.2
100,0.0,0.0,100,1013.0,-1.9,1676415600000,18,3.4
100,0.0,0.0,100,1012.9,-2.2,1676419200000,162,1.1
100,0.0,0.0,97,1013.1,-2.1,1676422800000,239,2.1
100,0.0,0.0,98,1013.0,-2.5,1676426400000,172,2.5
100,0.0,0.0,95,1012.9,-2.1,1676430000000,190,4.0
100,0.0,0.0,99,1012.3,-1.9,1676433600000,204,4.3
100,0.0,0.0,97,1012.0,-1.6,1676437200000,205,6.0
100,0.0,0.0,97,1011.7,-1.6,1676440800000,198,7.2
100,0.0,0.0,95,1011.6,-2.0,1676444400000,190,6.2
100,2.0,0.0,92,1011.9,-2.3,1676448000000,193,6.6
100,45.0,11.0,93,1011.8,-2.0,1676451600000,188,5.1
87,99.0,64.0,95,1011.6,-0.9,1676455200000,185,4.3
5,126.0,176.0,81,1011.5,2.0,1676458800000,201,3.1
7,77.0,350.0,73,1011.1,4.8,1676462400000,207,2.4
2,77.0,392.0,71,1011.2,4.9,1676466000000,239,2.1
1,82.0,366.0,61,1010.4,7.2,1676469600000,121,2.1
0,72.0,318.0,56,1009.7,8.4,1676473200000,90,2.2
0,60.0,225.0,58,1009.4,8.1,1676476800000,360,2.2
4,44.0,104.0,77,1009.1,3.8,1676480400000,343,3.8
92,11.0,14.0,69,1009.2,5.2,1676484000000,360,1.1
100,0.0,0.0,71,1009.2,4.6,1676487600000,225,5.6
100,0.0,0.0,84,1008.8,-0.2,1676491200000,195,10.8
100,0.0,0.0,85,1008.7,0.6,1676494800000,197,9.8
100,0.0,0.0,86,1009.0,0.1,1676498400000,214,9.6
48,0.0,0.0,89,1009.1,-2.3,1676502000000,234,11.1
98,0.0,0.0,86,1009.6,-0.8,1676505600000,198,7.2
95,0.0,0.0,92,1009.9,-2.0,1676509200000,193,7.8
87,0.0,0.0,91,1009.8,-1.7,1676512800000,197,9.8
40,0.0,0.0,91,1009.6,-2.0,1676516400000,192,8.5
91,0.0,0.0,93,1009.4,-2.2,1676520000000,192,8.8
18,0.0,0.0,92,1009.5,-1.8,1676523600000,193,9.6
0,0.0,0.0,90,1009.4,-1.5,1676527200000,199,9.9
0,0.0,0.0,89,1009.3,-1.3,1676530800000,199,11.0
6,3.0,1.0,89,1009.5,-0.9,1676534400000,201,12.3
62,33.0,55.0,83,1009.9,0.6,1676538000000,203,14.0
6,66.0,151.0,76,1010.0,2.7,1676541600000,198,11.4
29,75.0,267.0,66,1009.9,5.3,1676545200000,202,11.3
93,75.0,355.0,54,1009.4,8.7,1676548800000,192,11.8
96,100.0,353.0,57,1009.5,10.4,1676552400000,194,16.0
100,167.0,220.0,49,1008.7,12.0,1676556000000,191,16.5
100,188.0,85.0,48,1008.2,11.9,1676559600000,193,14.4
100,116.0,20.0,52,1007.9,10.4,1676563200000,194,14.5
97,77.0,30.0,55,1007.8,8.9,1676566800000,201,12.0
100,12.0,3.0,67,1007.8,6.2,1676570400000,206,10.0
100,0.0,0.0,72,1008.0,5.3,1676574000000,202,10.5
100,0.0,0.0,74,1008.2,5.1,1676577600000,198,11.7
100,0.0,0.0,73,1008.5,5.0,1676581200000,196,14.2
64,0.0,0.0,73,1008.5,5.0,1676584800000,196,16.1
82,0.0,0.0,75,1008.4,4.6,1676588400000,196,16.9
99,0.0,0.0,75,1008.6,4.4,1676592000000,196,16.9
99,0.0,0.0,67,1008.2,7.1,1676595600000,196,19.1
97,0.0,0.0,77,1008.2,6.7,1676599200000,190,19.0
100,0.0,0.0,77,1008.2,6.6,1676602800000,193,17.0
100,0.0,0.0,80,1007.9,6.7,1676606400000,188,17.8
100,0.0,0.0,81,1007.4,6.7,1676610000000,189,16.8
100,0.0,0.0,80,1007.6,7.0,1676613600000,196,16.5
100,0.0,0.0,82,1007.8,7.0,1676617200000,196,16.5
100,1.0,0.0,81,1008.1,7.2,1676620800000,198,17.8
100,25.0,0.0,80,1008.6,7.9,1676624400000,198,17.4
100,57.0,1.0,80,1009.0,8.6,1676628000000,190,16.5
100,76.0,5.0,80,1009.4,9.3,1676631600000,185,16.6
100,46.0,0.0,82,1009.2,9.1,1676635200000,182,18.4
100,59.0,0.0,78,1009.2,11.7,1676638800000,195,16.8
100,134.0,17.0,77,1008.8,12.4,1676642400000,205,16.7
100,158.0,18.0,76,1008.6,12.4,1676646000000,198,17.4
100,103.0,88.0,75,1008.4,12.6,1676649600000,198,17.4
99,73.0,26.0,80,1008.4,11.4,1676653200000,200,13.8
99,14.0,2.0,83,1008.6,10.1,1676656800000,201,15.4
100,0.0,0.0,82,1009.0,9.8,1676660400000,198,15.5
100,0.0,0.0,84,1009.8,9.2,1676664000000,192,12.5
100,0.0,0.0,86,1009.7,8.9,1676667600000,187,17.8
100,0.0,0.0,87,1010.0,8.8,1676671200000,196,16.1
100,0.0,0.0,88,1010.4,8.8,1676674800000,198,17.1
100,0.0,0.0,88,1010.1,8.9,1676678400000,199,20.9
100,0.0,0.0,90,1009.8,9.4,1676682000000,202,20.2
100,0.0,0.0,90,1009.4,9.4,1676685600000,199,21.3
100,0.0,0.0,90,1009.1,9.6,1676689200000,196,21.0
100,0.0,0.0,91,1008.7,9.6,1676692800000,201,21.2
100,0.0,0.0,93,1008.4,9.4,1676696400000,198,19.4
100,0.0,0.0,95,1008.1,9.1,1676700000000,201,21.2
100,0.0,0.0,94,1007.8,9.3,1676703600000,201,20.9
100,2.0,0.0,93,1007.9,9.4,1676707200000,197,21.1
100,53.0,10.0,91,1007.7,10.1,1676710800000,200,21.1
100,70.0,1.0,88,1007.9,10.9,1676714400000,204,19.3
100,117.0,7.0,81,1007.7,12.2,1676718000000,212,17.0
100,126.0,5.0,79,1007.8,12.9,1676721600000,225,19.3
100,165.0,22.0,66,1007.6,14.2,1676725200000,234,24.0
94,171.0,36.0,63,1007.1,14.4,1676728800000,250,21.1
97,122.0,173.0,62,1006.7,14.5,1676732400000,269,21.6
96,104.0,143.0,63,1006.3,13.9,1676736000000,268,18.7
100,68.0,58.0,66,1006.1,12.6,1676739600000,265,15.2
100,15.0,4.0,68,1006.0,11.8,1676743200000,260,15.0
100,0.0,0.0,71,1006.3,10.9,1676746800000,269,14.4
100,0.0,0.0,70,1006.9,10.8,1676750400000,273,15.9
100,0.0,0.0,69,1006.9,10.8,1676754000000,271,16.9
100,0.0,0.0,71,1007.0,10.4,1676757600000,269,15.8
100,0.0,0.0,73,1006.7,9.9,1676761200000,257,11.4
100,0.0,0.0,76,1006.6,9.6,1676764800000,235,8.8
100,0.0,0.0,79,1005.8,9.4,1676768400000,248,11.3
100,0.0,0.0,80,1005.7,9.4,1676772000000,241,14.0
100,0.0,0.0,81,1005.6,9.1,1676775600000,241,11.9
100,0.0,0.0,85,1005.3,8.8,1676779200000,221,13.8
100,0.0,0.0,85,1005.3,8.6,1676782800000,214,13.5
100,0.0,0.0,89,1005.8,8.4,1676786400000,210,10.8
100,0.0,0.0,91,1006.4,8.2,1676790000000,227,7.9
99,2.0,0.0,90,1006.9,8.2,1676793600000,217,14.9
100,25.0,9.0,87,1007.6,8.6,1676797200000,219,18.4
100,69.0,28.0,82,1007.8,9.4,1676800800000,239,14.7
100,119.0,13.0,81,1008.0,9.8,1676804400000,233,13.9
100,111.0,9.0,85,1008.3,9.4,1676808000000,223,12.2
82,167.0,31.0,68,1009.1,10.2,1676811600000,261,20.4
98,149.0,121.0,63,1008.9,11.1,1676815200000,259,17.2
100,122.0,73.0,63,1008.6,11.2,1676818800000,270,17.6
99,80.0,33.0,66,1008.6,10.9,1676822400000,267,15.5
100,51.0,0.0,69,1008.9,10.2,1676826000000,264,14.1
100,14.0,0.0,72,1009.6,9.5,1676829600000,255,10.8
100,0.0,0.0,74,1009.8,9.1,1676833200000,241,9.0
99,0.0,0.0,80,1010.8,8.1,1676836800000,245,6.8
78,0.0,0.0,82,1010.7,7.9,1676840400000,242,9.8
100,0.0,0.0,87,1011.2,6.8,1676844000000,238,8.1
39,0.0,0.0,91,1011.0,6.0,1676847600000,227,7.4
70,0.0,0.0,92,1011.1,5.7,1676851200000,227,6.9
59,0.0,0.0,94,1011.2,5.1,1676854800000,229,6.6
34,0.0,0.0,94,1011.1,5.1,1676858400000,221,7.1
42,0.0,0.0,94,1010.9,4.8,1676862000000,212,8.9
70,0.0,0.0,94,1010.5,5.0,1676865600000,209,11.9
51,0.0,0.0,95,1010.4,4.5,1676869200000,209,11.9
5,0.0,0.0,97,1010.5,3.8,1676872800000,206,10.8
67,0.0,0.0,97,1010.1,3.3,1676876400000,198,11.4
96,5.0,2.0,97,1010.3,3.5,1676880000000,197,12.4
92,39.0,63.0,92,1010.6,5.2,1676883600000,199,14.1
36,62.0,180.0,88,1010.1,6.9,1676887200000,203,11.0
49,72.0,296.0,81,1010.0,8.9,1676890800000,193,10.0
100,75.0,381.0,71,1009.5,10.9,1676894400000,184,9.7
94,79.0,414.0,61,1009.0,11.9,1676898000000,195,10.8
0,78.0,403.0,59,1008.0,13.0,1676901600000,203,8.2
0,72.0,344.0,60,1007.2,13.6,1676905200000,214,6.5
2,64.0,243.0,60,1006.4,13.6,1676908800000,202,5.8
0,48.0,121.0,77,1005.9,12.1,1676912400000,188,5.1
0,16.0,21.0,73,1005.7,10.1,1676916000000,216,6.7
0,0.0,0.0,87,1005.3,6.2,1676919600000,225,10.2
3,0.0,0.0,89,1005.1,5.3,1676923200000,248,7.8
0,0.0,0.0,93,1005.0,3.7,1676926800000,287,7.5
16,0.0,0.0,91,1005.4,3.8,1676930400000,319,6.6
36,0.0,0.0,87,1005.3,5.2,1676934000000,330,2.9
49,0.0,0.0,89,1005.0,4.7,1676937600000,207,0.8
0,0.0,0.0,93,1004.5,2.3,1676941200000,215,8.8
0,0.0,0.0,87,1004.5,3.5,1676944800000,234,4.9
34,0.0,0.0,94,1004.0,0.9,1676948400000,185,8.0
100,0.0,0.0,99,1003.7,0.8,1676952000000,208,6.1
100,0.0,0.0,99,1003.5,-0.2,1676955600000,225,5.6
100,0.0,0.0,100,1003.4,-0.3,1676959200000,262,5.1
100,0.0,0.0,100,1003.2,-0.9,1676962800000,297,4.0
100,5.0,3.0,100,1003.5,-0.7,1676966400000,279,2.2
100,43.0,63.0,99,1003.7,0.9,1676970000000,252,2.3
9,76.0,165.0,94,1003.7,3.7,1676973600000,259,1.8
6,73.0,308.0,81,1003.4,6.8,1676977200000,239,2.1
0,74.0,397.0,73,1002.7,9.1,1676980800000,217,3.6
0,76.0,435.0,60,1001.9,11.6,1676984400000,190,8.0
0,74.0,419.0,56,1000.8,13.1,1676988000000,180,5.8
0,71.0,358.0,54,999.8,13.9,1676991600000,163,3.8
25,63.0,256.0,54,999.2,14.1,1676995200000,104,1.5
91,49.0,129.0,72,998.9,12.3,1676998800000,354,3.6
94,19.0,21.0,74,998.6,8.9,1677002400000,350,6.2
96,0.0,0.0,72,998.7,8.6,1677006000000,6,6.9
100,0.0,0.0,69,998.9,9.4,1677009600000,315,3.1
92,0.0,0.0,84,998.6,4.8,1677013200000,299,3.7
93,0.0,0.0,88,998.6,3.7,1677016800000,308,4.1
100,0.0,0.0,84,998.6,5.1,1677020400000,329,2.1
100,0.0,0.0,90,998.4,4.1,1677024000000,209,3.7
100,0.0,0.0,94,997.6,2.7,1677027600000,220,6.1
100,0.0,0.0,99,997.3,0.9,1677031200000,182,9.4
100,0.0,0.0,98,997.0,1.5,1677034800000,182,9.4
100,0.0,0.0,97,996.7,1.6,1677038400000,180,11.5
53,0.0,0.0,95,996.4,1.8,1677042000000,175,11.9
94,0.0,0.0,92,996.2,1.8,1677045600000,182,9.7
100,0.0,0.0,92,996.1,1.0,1677049200000,216,6.7
99,8.0,1.0,91,996.4,1.5,1677052800000,220,5.6
100,54.0,49.0,88,996.7,3.0,1677056400000,248,6.6
99,94.0,139.0,84,996.6,4.9,1677060000000,246,4.3
100,132.0,213.0,78,996.7,7.2,1677063600000,225,4.1
100,139.0,293.0,71,996.2,9.8,1677067200000,204,4.3
100,131.0,347.0,67,995.9,11.8,1677070800000,207,8.0
100,167.0,269.0,65,995.4,12.7,1677074400000,221,7.7
100,210.0,79.0,66,995.1,12.6,1677078000000,187,5.8
100,160.0,33.0,67,995.1,12.6,1677081600000,172,2.5
100,85.0,9.0,67,995.3,12.6,1677085200000,252,1.1
100,20.0,0.0,84,995.4,9.6,1677088800000,281,7.3
100,0.0,0.0,88,995.8,9.0,1677092400000,257,6.3
100,0.0,0.0,92,995.8,8.6,1677096000000,195,5.6
100,0.0,0.0,94,995.9,8.4,1677099600000,196,9.3
100,0.0,0.0,96,996.0,8.4,1677103200000,194,10.7
100,0.0,0.0,96,996.0,7.9,1677106800000,191,9.2
100,0.0,0.0,97,995.7,7.6,1677110400000,189,9.5
100,0.0,0.0,95,995.6,7.9,1677114000000,208,7.7
100,0.0,0.0,95,995.3,8.2,1677117600000,195,10.0
100,0.0,0.0,95,995.0,8.1,1677121200000,200,8.4
95,0.0,0.0,97,994.9,7.7,1677124800000,197,8.7
44,0.0,0.0,97,995.0,7.1,1677128400000,201,8.1
18,0.0,0.0,98,995.0,6.2,1677132000000,198,5.7
94,0.0,0.0,98,995.1,5.2,1677135600000,184,5.1
100,8.0,1.0,98,995.5,5.4,1677139200000,185,4.0
100,62.0,34.0,97,995.9,6.6,1677142800000,207,4.0
69,115.0,102.0,95,996.1,7.9,1677146400000,236,2.6
95,163.0,111.0,90,996.4,9.4,1677150000000,252,1.1
100,166.0,223.0,83,996.3,11.1,1677153600000,18,2.3
92,171.0,211.0,79,996.1,11.9,1677157200000,326,3.9
100,152.0,49.0,79,995.7,11.9,1677160800000,321,4.6
97,169.0,76.0,74,995.3,12.6,1677164400000,339,3.1
83,123.0,77.0,73,995.2,12.3,1677168000000,328,5.5
57,63.0,57.0,83,995.2,11.4,1677171600000,293,5.5
69,19.0,14.0,93,995.3,9.2,1677175200000,308,5.9
100,0.0,0.0,94,995.7,7.9,1677178800000,336,6.3
100,0.0,0.0,94,995.7,7.6,1677182400000,337,7.4
100,0.0,0.0,95,995.6,7.3,1677186000000,333,6.4
100,0.0,0.0,97,995.5,6.7,1677189600000,322,6.4
55,0.0,0.0,97,995.5,6.3,1677193200000,325,7.5
53,0.0,0.0,97,995.4,5.8,1677196800000,331,6.6
100,0.0,0.0,97,994.8,6.0,1677200400000,355,8.3
100,0.0,0.0,96,994.7,6.4,1677204000000,15,8.2
98,0.0,0.0,95,994.3,7.2,1677207600000,29,9.0
100,0.0,0.0,95,993.9,7.2,1677211200000,11,7.7
100,0.0,0.0,95,993.7,6.9,1677214800000,7,5.8
100,0.0,0.0,96,993.3,6.8,1677218400000,7,5.8
97,0.0,0.0,96,992.7,6.7,1677222000000,12,5.2
74,6.0,1.0,96,992.5,6.7,1677225600000,14,3.0
89,49.0,16.0,93,992.4,7.2,1677229200000,45,2.5
100,112.0,53.0,91,991.9,7.9,1677232800000,22,1.9
100,138.0,99.0,87,991.5,8.8,1677236400000,11,3.7
100,190.0,71.0,84,990.8,9.6,1677240000000,342,3.4
100,194.0,36.0,79,989.7,10.6,1677243600000,254,6.7
100,161.0,15.0,76,988.9,10.9,1677247200000,252,9.4
100,147.0,22.0,73,988.1,11.1,1677250800000,250,10.4
100,109.0,11.0,72,987.4,11.1,1677254400000,259,11.7
100,47.0,6.0,78,987.0,10.4,1677258000000,290,10.7
100,13.0,3.0,83,986.9,9.3,1677261600000,297,10.1
100,0.0,0.0,83,987.3,8.5,1677265200000,295,13.9
100,0.0,0.0,89,987.4,7.8,1677268800000,287,16.2
100,0.0,0.0,85,987.5,7.4,1677272400000,298,14.3
99,0.0,0.0,84,988.1,6.8,1677276000000,305,14.5
100,0.0,0.0,81,988.7,6.2,1677279600000,305,15.0
100,0.0,0.0,81,988.9,5.7,1677283200000,304,14.3
94,0.0,0.0,85,988.7,5.7,1677286800000,276,11.2
96,0.0,0.0,85,989.0,5.7,1677290400000,292,13.6
75,0.0,0.0,85,989.1,5.2,1677294000000,305,14.5
25,0.0,0.0,85,989.4,4.9,1677297600000,303,14.6
0,0.0,0.0,89,989.6,3.6,1677301200000,307,13.9
0,0.0,0.0,91,989.9,2.6,1677304800000,305,14.0
0,0.0,0.0,92,990.0,1.8,1677308400000,300,13.7
0,9.0,6.0,91,990.5,1.9,1677312000000,303,14.6
0,47.0,77.0,86,991.1,3.1,1677315600000,312,13.5
12,72.0,188.0,77,991.2,4.2,1677319200000,319,16.6
93,104.0,267.0,65,991.2,5.5,1677322800000,325,16.8
85,137.0,280.0,58,990.9,6.5,1677326400000,320,14.6
97,157.0,273.0,50,990.6,6.8,1677330000000,318,19.4
51,199.0,170.0,47,990.4,7.1,1677333600000,324,19.1
54,171.0,166.0,47,990.1,7.2,1677337200000,322,16.9
100,109.0,167.0,48,990.3,6.9,1677340800000,329,17.6
9,79.0,27.0,53,990.5,6.4,1677344400000,331,14.8
11,23.0,21.0,58,990.9,4.9,1677348000000,320,11.2
72,0.0,0.0,66,991.6,3.4,1677351600000,351,11.7
27,0.0,0.0,71,992.5,3.5,1677355200000,18,12.9
35,0.0,0.0,77,992.9,2.2,1677358800000,7,11.6
26,0.0,0.0,74,993.8,1.6,1677362400000,10,16.1
7,0.0,0.0,67,994.3,1.4,1677366000000,18,16.3
3,0.0,0.0,66,994.5,0.2,1677369600000,10,13.9
69,0.0,0.0,70,994.6,0.2,1677373200000,8,12.7
66,0.0,0.0,65,994.8,-0.1,1677376800000,13,13.3
0,0.0,0.0,66,994.9,-0.2,1677380400000,18,12.9
4,0.0,0.0,73,995.2,-1.5,1677384000000,15,11.2
2,0.0,0.0,77,995.6,-2.0,1677387600000,22,11.3
7,0.0,0.0,80,996.1,-2.3,1677391200000,24,13.0
9,0.0,0.0,82,996.7,-2.5,1677394800000,31,15.5
4,11.0,7.0,81,997.5,-2.2,1677398400000,32,19.9
2,51.0,89.0,75,998.2,-1.0,1677402000000,34,22.6
48,81.0,208.0,69,998.3,-0.2,1677405600000,40,27.8
99,146.0,205.0,65,998.7,0.6,1677409200000,41,28.6
100,226.0,104.0,61,998.8,1.1,1677412800000,41,30.9
100,204.0,29.0,58,999.1,1.7,1677416400000,43,30.6
54,184.0,149.0,61,999.0,1.8,1677420000000,45,33.3
34,123.0,159.0,61,999.4,2.2,1677423600000,45,31.8
11,93.0,194.0,54,999.6,2.5,1677427200000,42,31.1
3,65.0,130.0,52,999.9,2.5,1677430800000,44,26.5
23,26.0,30.0,50,1000.3,1.9,1677434400000,39,22.3
1,0.0,0.0,51,1001.0,1.5,1677438000000,37,23.4
11,0.0,0.0,53,1001.4,1.1,1677441600000,38,25.4
18,0.0,0.0,56,1002.0,0.8,1677445200000,41,27.1
0,0.0,0.0,60,1002.4,-0.1,1677448800000,41,26.6
2,0.0,0.0,62,1002.7,-0.6,1677452400000,41,26.3
24,0.0,0.0,66,1003.0,-1.0,1677456000000,42,25.2
12,0.0,0.0,67,1002.8,-1.0,1677459600000,44,25.2
0,0.0,0.0,68,1002.7,-1.2,1677463200000,44,25.0
2,0.0,0.0,69,1002.5,-1.5,1677466800000,43,24.0
0,0.0,0.0,69,1002.4,-1.6,1677470400000,40,24.8
0,0.0,0.0,70,1002.7,-1.8,1677474000000,38,25.6
3,0.0,0.0,70,1003.1,-2.0,1677477600000,37,25.7
0,0.0,0.0,70,1003.4,-2.2,1677481200000,36,25.8
0,10.0,10.0,70,1003.9,-1.9,1677484800000,35,25.9
0,46.0,101.0,69,1004.3,-0.9,1677488400000,29,25.1
0,66.0,236.0,65,1004.3,0.4,1677492000000,29,28.4
0,76.0,357.0,60,1004.3,1.8,1677495600000,36,28.6
32,77.0,452.0,54,1004.3,3.4,1677499200000,46,29.3
40,122.0,402.0,45,1004.6,4.6,1677502800000,52,31.3
37,141.0,322.0,45,1004.4,4.7,1677506400000,54,30.2
30,142.0,256.0,44,1004.3,4.7,1677510000000,54,28.9
62,116.0,176.0,44,1004.4,4.3,1677513600000,53,27.0
79,85.0,58.0,47,1004.7,3.5,1677517200000,49,24.0
92,27.0,9.0,47,1005.5,2.7,1677520800000,46,23.4
52,0.0,0.0,48,1006.3,2.0,1677524400000,52,21.5
31,0.0,0.0,49,1006.6,1.4,1677528000000,57,19.0
12,0.0,0.0,51,1006.7,0.6,1677531600000,51,17.7
4,0.0,0.0,52,1006.6,0.3,1677535200000,44,19.6
9,0.0,0.0,53,1006.4,-0.2,1677538800000,42,21.2
0,0.0,0.0,55,1006.0,-0.5,1677542400000,40,22.5
0,0.0,0.0,57,1005.9,-0.8,1677546000000,40,19.7
0,0.0,0.0,59,1005.9,-1.1,1677549600000,38,19.5
0,0.0,0.0,60,1006.1,-1.5,1677553200000,36,19.6
0,0.0,0.0,61,1005.7,-1.9,1677556800000,36,20.4
10,0.0,0.0,63,1005.7,-2.2,1677560400000,35,20.7
36,0.0,0.0,69,1006.0,-2.5,1677564000000,32,20.9
100,0.0,0.0,74,1006.2,-2.5,1677567600000,35,21.0
100,9.0,0.0,73,1006.5,-1.5,1677571200000,33,21.1
100,40.0,2.0,69,1006.7,-0.6,1677574800000,34,22.3
100,76.0,13.0,69,1006.5,-0.2,1677578400000,29,22.6
74,142.0,39.0,64,1006.5,1.0,1677582000000,43,21.7
96,175.0,269.0,54,1006.1,3.7,1677585600000,58,19.9
96,216.0,149.0,57,1006.7,3.2,1677589200000,56,18.7
99,169.0,100.0,54,1006.4,3.9,1677592800000,54,17.0
97,151.0,91.0,52,1006.4,4.6,1677596400000,49,17.1
52,135.0,74.0,51,1006.4,4.8,1677600000000,47,17.6
25,95.0,68.0,54,1006.2,4.8,1677603600000,44,16.0
53,28.0,34.0,59,1006.4,3.0,1677607200000,41,14.3
86,0.0,0.0,61,1006.9,2.3,1677610800000,37,14.4
98,0.0,0.0,64,1006.8,1.6,1677614400000,33,14.6
100,0.0,0.0,65,1006.7,1.2,1677618000000,38,15.1
100,0.0,0.0,68,1006.6,0.7,1677621600000,38,15.6
98,0.0,0.0,70,1006.8,0.2,1677625200000,32,16.2
96,0.0,0.0,73,1006.7,-0.4,1677628800000,31,15.2
98,0.0,0.0,75,1006.8,-0.9,1677632400000,30,14.5
95,0.0,0.0,76,1006.6,-1.1,1677636000000,28,15.9
11,0.0,0.0,78,1006.2,-1.5,1677639600000,28,16.8
0,0.0,0.0,80,1005.6,-1.9,1677643200000,26,17.6
0,0.0,0.0,81,1005.2,-2.2,1677646800000,25,16.7
0,0.0,0.0,83,1005.0,-2.5,1677650400000,29,15.6
0,0.0,0.0,84,1005.1,-2.7,1677654000000,30,16.6
1,13.0,11.0,82,1005.1,-2.1,1677657600000,28,17.9
0,51.0,100.0,78,1004.8,-0.4,1677661200000,26,17.2
0,69.0,235.0,71,1004.3,1.5,1677664800000,26,18.8
0,78.0,354.0,66,1003.6,3.2,1677668400000,25,20.3
0,85.0,433.0,62,1002.9,4.6,1677672000000,26,22.1
0,86.0,471.0,60,1002.4,5.4,1677675600000,31,20.7
88,105.0,425.0,51,1001.4,7.9,1677679200000,47,20.6
13,167.0,195.0,49,1000.6,8.6,1677682800000,48,22.2
43,106.0,212.0,50,1000.6,8.4,1677686400000,50,21.2
22,76.0,98.0,55,1000.2,7.8,1677690000000,18,20.5
29,29.0,35.0,57,1000.6,5.8,1677693600000,30,26.6
10,0.0,0.0,57,1001.0,5.2,1677697200000,35,22.8
2,0.0,0.0,59,1001.1,4.7,1677700800000,39,18.4
5,0.0,0.0,64,1000.7,3.7,1677704400000,36,16.5
1,0.0,0.0,68,1000.4,2.8,1677708000000,32,18.6
0,0.0,0.0,72,999.9,2.1,1677711600000,35,18.4
0,0.0,0.0,74,999.8,1.7,1677715200000,36,18.6
18,0.0,0.0,75,999.5,1.6,1677718800000,40,19.2
14,0.0,0.0,78,999.4,1.2,1677722400000,40,19.7
15,0.0,0.0,80,998.9,0.8,1677726000000,38,19.7
0,0.0,0.0,81,998.6,0.4,1677729600000,37,19.8
65,0.0,0.0,82,998.9,0.2,1677733200000,38,19.2
